Site,Parameter,Date (LT),Year,Month,Day,Hour,Raw Conc.,Average,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,4/10/2018 11:00,2018,4,10,11,37,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/10/2018 12:00,2018,4,10,12,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/10/2018 16:00,2018,4,10,16,66,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/10/2018 18:00,2018,4,10,18,55,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/10/2018 20:00,2018,4,10,20,68,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/10/2018 21:00,2018,4,10,21,88,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/10/2018 22:00,2018,4,10,22,68,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/10/2018 23:00,2018,4,10,23,68,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/11/2018 0:00,2018,4,11,0,63,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/11/2018 1:00,2018,4,11,1,49,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/11/2018 2:00,2018,4,11,2,61,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/11/2018 3:00,2018,4,11,3,54,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/11/2018 4:00,2018,4,11,4,45,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/11/2018 5:00,2018,4,11,5,55,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/11/2018 6:00,2018,4,11,6,273,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/11/2018 7:00,2018,4,11,7,226,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/11/2018 8:00,2018,4,11,8,151,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/11/2018 9:00,2018,4,11,9,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/11/2018 10:00,2018,4,11,10,52,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/11/2018 11:00,2018,4,11,11,43,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/11/2018 12:00,2018,4,11,12,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/11/2018 14:00,2018,4,11,14,37,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/11/2018 17:00,2018,4,11,17,66,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/11/2018 19:00,2018,4,11,19,63,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/11/2018 20:00,2018,4,11,20,37,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/11/2018 21:00,2018,4,11,21,52,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/11/2018 22:00,2018,4,11,22,57,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/11/2018 23:00,2018,4,11,23,142,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2018 0:00,2018,4,12,0,87,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2018 1:00,2018,4,12,1,49,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2018 2:00,2018,4,12,2,39,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2018 3:00,2018,4,12,3,14,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2018 4:00,2018,4,12,4,31,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2018 5:00,2018,4,12,5,45,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2018 6:00,2018,4,12,6,61,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2018 7:00,2018,4,12,7,35,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2018 8:00,2018,4,12,8,27,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2018 9:00,2018,4,12,9,44,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2018 10:00,2018,4,12,10,54,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2018 11:00,2018,4,12,11,45,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2018 12:00,2018,4,12,12,66,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2018 13:00,2018,4,12,13,68,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2018 14:00,2018,4,12,14,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/12/2018 15:00,2018,4,12,15,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/12/2018 16:00,2018,4,12,16,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/12/2018 17:00,2018,4,12,17,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/12/2018 20:00,2018,4,12,20,111,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2018 22:00,2018,4,12,22,80,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2018 23:00,2018,4,12,23,22,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 0:00,2018,4,13,0,21,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 1:00,2018,4,13,1,66,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 2:00,2018,4,13,2,23,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 3:00,2018,4,13,3,33,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 4:00,2018,4,13,4,42,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 5:00,2018,4,13,5,63,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 6:00,2018,4,13,6,48,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 7:00,2018,4,13,7,53,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 8:00,2018,4,13,8,36,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 9:00,2018,4,13,9,56,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 10:00,2018,4,13,10,42,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 11:00,2018,4,13,11,63,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 12:00,2018,4,13,12,56,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 13:00,2018,4,13,13,59,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 14:00,2018,4,13,14,49,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 15:00,2018,4,13,15,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/13/2018 17:00,2018,4,13,17,34,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 19:00,2018,4,13,19,40,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 20:00,2018,4,13,20,74,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 21:00,2018,4,13,21,180,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 22:00,2018,4,13,22,113,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2018 23:00,2018,4,13,23,61,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 0:00,2018,4,14,0,38,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 1:00,2018,4,14,1,23,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 2:00,2018,4,14,2,22,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 3:00,2018,4,14,3,24,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 4:00,2018,4,14,4,29,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 5:00,2018,4,14,5,17,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 6:00,2018,4,14,6,28,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 7:00,2018,4,14,7,27,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 8:00,2018,4,14,8,19,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 9:00,2018,4,14,9,27,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 10:00,2018,4,14,10,28,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 11:00,2018,4,14,11,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/14/2018 12:00,2018,4,14,12,46,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 14:00,2018,4,14,14,41,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 17:00,2018,4,14,17,41,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 19:00,2018,4,14,19,32,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 20:00,2018,4,14,20,46,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 21:00,2018,4,14,21,33,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 22:00,2018,4,14,22,65,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2018 23:00,2018,4,14,23,37,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2018 0:00,2018,4,15,0,49,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2018 1:00,2018,4,15,1,37,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2018 2:00,2018,4,15,2,26,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2018 3:00,2018,4,15,3,27,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2018 4:00,2018,4,15,4,64,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2018 5:00,2018,4,15,5,50,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2018 6:00,2018,4,15,6,48,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2018 7:00,2018,4,15,7,86,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2018 8:00,2018,4,15,8,90,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2018 9:00,2018,4,15,9,93,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2018 10:00,2018,4,15,10,49,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2018 11:00,2018,4,15,11,80,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2018 12:00,2018,4,15,12,69,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2018 13:00,2018,4,15,13,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/15/2018 14:00,2018,4,15,14,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/15/2018 15:00,2018,4,15,15,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/15/2018 16:00,2018,4,15,16,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/15/2018 20:00,2018,4,15,20,78,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2018 21:00,2018,4,15,21,137,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2018 22:00,2018,4,15,22,154,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2018 23:00,2018,4,15,23,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/16/2018 0:00,2018,4,16,0,155,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2018 1:00,2018,4,16,1,85,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2018 2:00,2018,4,16,2,46,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2018 3:00,2018,4,16,3,55,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2018 4:00,2018,4,16,4,46,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2018 5:00,2018,4,16,5,60,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2018 6:00,2018,4,16,6,54,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2018 7:00,2018,4,16,7,44,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2018 8:00,2018,4,16,8,43,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2018 9:00,2018,4,16,9,44,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2018 10:00,2018,4,16,10,39,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2018 11:00,2018,4,16,11,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/16/2018 12:00,2018,4,16,12,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/16/2018 13:00,2018,4,16,13,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/16/2018 14:00,2018,4,16,14,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/16/2018 16:00,2018,4,16,16,62,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2018 18:00,2018,4,16,18,39,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2018 19:00,2018,4,16,19,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/16/2018 20:00,2018,4,16,20,125,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2018 21:00,2018,4,16,21,177,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2018 22:00,2018,4,16,22,116,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2018 23:00,2018,4,16,23,32,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 0:00,2018,4,17,0,41,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 1:00,2018,4,17,1,96,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 2:00,2018,4,17,2,122,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 3:00,2018,4,17,3,61,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 4:00,2018,4,17,4,59,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 5:00,2018,4,17,5,94,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 6:00,2018,4,17,6,122,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 7:00,2018,4,17,7,92,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 8:00,2018,4,17,8,49,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 9:00,2018,4,17,9,64,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 10:00,2018,4,17,10,51,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 11:00,2018,4,17,11,53,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 12:00,2018,4,17,12,56,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 13:00,2018,4,17,13,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/17/2018 14:00,2018,4,17,14,24,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 15:00,2018,4,17,15,20,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 16:00,2018,4,17,16,22,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 17:00,2018,4,17,17,34,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 18:00,2018,4,17,18,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/17/2018 19:00,2018,4,17,19,57,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 20:00,2018,4,17,20,48,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 21:00,2018,4,17,21,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/17/2018 22:00,2018,4,17,22,87,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2018 23:00,2018,4,17,23,89,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 0:00,2018,4,18,0,53,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 1:00,2018,4,18,1,22,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 2:00,2018,4,18,2,16,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 3:00,2018,4,18,3,139,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 4:00,2018,4,18,4,101,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 5:00,2018,4,18,5,221,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 6:00,2018,4,18,6,146,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 7:00,2018,4,18,7,154,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 8:00,2018,4,18,8,118,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 9:00,2018,4,18,9,104,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 10:00,2018,4,18,10,53,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 11:00,2018,4,18,11,32,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 12:00,2018,4,18,12,31,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 13:00,2018,4,18,13,62,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 14:00,2018,4,18,14,73,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 15:00,2018,4,18,15,59,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 16:00,2018,4,18,16,32,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 17:00,2018,4,18,17,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/18/2018 18:00,2018,4,18,18,36,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 20:00,2018,4,18,20,77,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 21:00,2018,4,18,21,57,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 22:00,2018,4,18,22,82,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2018 23:00,2018,4,18,23,122,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 0:00,2018,4,19,0,40,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 1:00,2018,4,19,1,14,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 2:00,2018,4,19,2,17,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 3:00,2018,4,19,3,25,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 4:00,2018,4,19,4,24,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 5:00,2018,4,19,5,26,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 6:00,2018,4,19,6,33,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 7:00,2018,4,19,7,34,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 8:00,2018,4,19,8,47,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 9:00,2018,4,19,9,22,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 10:00,2018,4,19,10,47,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 11:00,2018,4,19,11,68,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 12:00,2018,4,19,12,66,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 13:00,2018,4,19,13,47,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 14:00,2018,4,19,14,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/19/2018 15:00,2018,4,19,15,49,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 19:00,2018,4,19,19,40,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 21:00,2018,4,19,21,49,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 22:00,2018,4,19,22,17,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2018 23:00,2018,4,19,23,40,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 0:00,2018,4,20,0,83,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 1:00,2018,4,20,1,148,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 2:00,2018,4,20,2,253,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 3:00,2018,4,20,3,112,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 4:00,2018,4,20,4,113,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 5:00,2018,4,20,5,92,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 6:00,2018,4,20,6,38,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 7:00,2018,4,20,7,30,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 8:00,2018,4,20,8,95,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 9:00,2018,4,20,9,75,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 10:00,2018,4,20,10,31,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 11:00,2018,4,20,11,27,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 12:00,2018,4,20,12,29,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 13:00,2018,4,20,13,16,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 14:00,2018,4,20,14,15,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 15:00,2018,4,20,15,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/20/2018 16:00,2018,4,20,16,69,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 18:00,2018,4,20,18,28,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 19:00,2018,4,20,19,59,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 20:00,2018,4,20,20,25,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 21:00,2018,4,20,21,44,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 22:00,2018,4,20,22,71,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2018 23:00,2018,4,20,23,54,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 0:00,2018,4,21,0,156,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 1:00,2018,4,21,1,69,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 2:00,2018,4,21,2,65,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 3:00,2018,4,21,3,154,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 4:00,2018,4,21,4,118,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 5:00,2018,4,21,5,79,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 6:00,2018,4,21,6,48,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 7:00,2018,4,21,7,90,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 8:00,2018,4,21,8,87,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 9:00,2018,4,21,9,55,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 10:00,2018,4,21,10,54,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 11:00,2018,4,21,11,17,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 12:00,2018,4,21,12,39,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 13:00,2018,4,21,13,44,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 14:00,2018,4,21,14,32,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 15:00,2018,4,21,15,-999,,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/21/2018 17:00,2018,4,21,17,34,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 18:00,2018,4,21,18,58,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 19:00,2018,4,21,19,62,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 20:00,2018,4,21,20,55,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 21:00,2018,4,21,21,46,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 22:00,2018,4,21,22,41,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/21/2018 23:00,2018,4,21,23,24,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/22/2018 0:00,2018,4,22,0,46,,UG/M3,1 Hr,Valid
